n,Rodada,Data,Mandante,Visitante,prob_H,prob_D,prob_A,gols_esperados_mandante,gols_esperados_visitante,gols_esperados_total,prob_over_25,prob_under_25,prob_ambas_marcam,prob_mandante_marca,prob_visitante_marca,placar_mais_provavel,prob_placar_mais_provavel,multigols_0_1,multigols_0_2,multigols_0_3,multigols_1_2,multigols_1_3,multigols_1_4,multigols_2_3,multigols_2_4,multigols_2_5,multigols_3_4,multigols_3_5,multigols_3_6,mais_de_0_5,mais_de_1_5,mais_de_2_5,mais_de_3_5,mais_de_4_5,escanteios_mandante,escanteios_visitante,escanteios_total,escanteios_mais_7_5,escanteios_mais_8_5,escanteios_mais_9_5,escanteios_mais_10_5,escanteios_mais_11_5,escanteios_mais_12_5,cartoes_mandante,cartoes_visitante,cartoes_total,cartoes_mais_2_5,cartoes_mais_3_5,cartoes_mais_4_5,cartoes_mais_5_5,cartoes_mais_6_5,sem_historico_stats,situacao,palpite_1x2,palpite_seguro,palpite_seguro_prob,dupla_1x,dupla_12,dupla_x2,menos_de_2_5,ambas_nao
82,36,2026-11-22,Palmeiras,Flamengo RJ,0.4728402549338944,0.25923738168422683,0.2679223633818787,1.4684470634954112,1.0347504735568354,2.503197537052247,0.4570077382448289,0.5429922617551711,0.4947654414095399,0.7697180747482157,0.6446850152623773,1-1,0.12286764715666434,0.2881014310134524,0.5429922617551711,0.756891790981948,0.46262991035622436,0.6765294395830014,0.8103878732197124,0.4687903599684958,0.6026487936052067,0.6696637340137083,0.347757962863488,0.4147729032719896,0.44273155901959516,0.9196376486010531,0.7118985689865476,0.4570077382448289,0.24310820901805189,0.1092497753813409,6.002526539220014,4.495783984564474,10.498310523784488,0.7880958820982216,0.6901496554160635,0.5817453101989409,0.4714325107279891,0.3672257005032873,0.2751223781442744,2.1798638062616416,2.781911621756432,4.961775428018074,0.857102868757948,0.7135743751250233,0.5431245335251091,0.37751259736610976,0.24044397479890633,não,programado,Casa,Multi-gols 1-4,0.8103878732197124,0.7320776366181212,0.7407626183157732,0.5271597450661055,0.5429922617551711,0.5052345585904601
83,36,2026-11-22,Santos,Gremio,0.46795892351695756,0.25162288404452265,0.28041819243851984,1.5304645241064967,1.1237767611018703,2.654241285208367,0.4951019260788634,0.5048980739211367,0.5274470062646518,0.7835661434813841,0.6749502566953036,1-1,0.11957742139864788,0.2585039795793025,0.5048980739211367,0.7241524617197003,0.43596746783317253,0.6552218556317362,0.8007107381683609,0.4656484821403978,0.6111373646770225,0.6883700810820512,0.36474327033518833,0.441975986740217,0.47614178449340044,0.931069393912036,0.7414960204206974,0.4951019260788634,0.2758475382802998,0.13035865574367506,5.502376064761176,4.06734096649674,9.569717031257916,0.7094303520184168,0.5957845950408875,0.4789063441235808,0.36838798801455375,0.2713758424239091,0.1916999748539221,3.0169869653330017,2.7858006014293215,5.802787566762323,0.9151068738620649,0.811731823027111,0.6707350654249459,0.5133950919817292,0.3638333892506498,não,programado,Casa,Multi-gols 1-4,0.8007107381683609,0.7195818075614802,0.7483771159554774,0.5320410764830426,0.5048980739211366,0.4725529937353482
84,37,2026-11-29,Atletico-MG,Vasco,0.570232177381576,0.22851966486364084,0.20124815775478327,1.7890643388654233,0.9591022229313154,2.7481665617967383,0.518105278463434,0.48189472153656615,0.5124037563538081,0.8328876720861673,0.6167632302619309,1-0,0.11587060834783686,0.24133854967198165,0.48189472153656615,0.7034421524784847,0.4191418675308561,0.6406892984727747,0.7929031458048362,0.46210360280650303,0.6143174501385648,0.6979800959968314,0.37376127827398015,0.45742392413224686,0.4957441253638742,0.9372471459942899,0.7586614503280186,0.518105278463434,0.2965578475215155,0.1443440001894538,5.473471732191779,3.824566933670131,9.29803866586191,0.6827942918898184,0.5653216822735552,0.4472677341539719,0.3381878545444166,0.24462579682647934,0.16953894823508087,1.982250924022072,2.4952395209499585,4.47749044497203,0.8090248160765388,0.6409298510440027,0.4588738651848274,0.2975525411526916,0.1757854380079208,não,programado,Casa,Casa ou empate (1X),0.7987518422452169,0.7987518422452169,0.7714803351363593,0.4297678226184241,0.481894721536566,0.4875962436461919
85,37,2026-11-29,Botafogo RJ,Bahia,0.5292644464848163,0.23858343183199826,0.23215212168318558,1.6893920353339573,1.0309173867109735,2.720309422044931,0.511340573361787,0.4886594266382131,0.523197700898735,0.8153709487042343,0.6433204468260585,1-1,0.11334586841959388,0.2463432356692066,0.4886594266382131,0.709607277326105,0.42415312126977084,0.6451009719576627,0.7953635087309706,0.46326404165689844,0.6135265784302063,0.6952791906860071,0.3712103874611999,0.45296299971700055,0.49002862362525335,0.9354936946315577,0.7536567643307934,0.511340573361787,0.29039272267389504,0.14013018590058707,5.126463523234059,4.267541806481771,9.39400532971583,0.6923914264325154,0.5762167263317827,0.45849939722996824,0.34882898542387786,0.2539806902018361,0.1772306551692443,2.984223972630999,2.702178622553067,5.686402595184066,0.908666738634877,0.8001241951842903,0.6546874233090112,0.4952519277303289,0.3463682160790611,não,programado,Casa,Multi-gols 1-4,0.7953635087309706,0.7678478783168146,0.7614165681680019,0.4707355535151838,0.48865942663821305,0.47680229910126504
86,37,2026-11-29,Chapecoense-SC,Palmeiras,0.1539566778980847,0.21218161350532116,0.6338617085965945,0.8133971924877569,1.9121107171847411,2.7255079096724986,0.5126129397135936,0.48738706028640666,0.4732023998234175,0.556650643168204,0.8522385472892557,0-1,0.12646233693141967,0.2452578881429939,0.48738706028640666,0.7084534171004767,0.42307385092044913,0.6441402077345192,0.794772546549076,0.46319552895748284,0.6138278677720397,0.6959393272405722,0.37169869562862673,0.4538101550971595,0.4911100903186444,0.9356867906340426,0.7547421118570061,0.5126129397135936,0.2915465828995235,0.14091424408496683,3.9569184317024315,6.594945994540964,10.551864426243396,0.792062903634925,0.6950989331743276,0.5873524950834483,0.4772706530356583,0.37286610081346216,0.28021892614668165,2.434696845338826,1.5969944565664453,4.031691301905271,0.7526733937764045,0.5633684618137165,0.3769292300102427,0.22670179980529004,0.12358900622572133,não,programado,Fora,Empate ou fora (X2),0.8460433221019157,0.36613829140340587,0.7878183864946793,0.8460433221019157,0.48738706028640644,0.5267976001765825
87,37,2026-11-29,Corinthians,Gremio,0.4767316621116879,0.26577471489324006,0.2574936229950722,1.419550808455999,0.964702496532234,2.384253304988233,0.4261724586424847,0.5738275413575153,0.4677567180101585,0.758178064700206,0.6189034638674151,1-0,0.13230485848419746,0.3133669390666739,0.5738275413575153,0.782007242071329,0.4831523519149781,0.6913320526287918,0.8154205047739927,0.4686403030046551,0.592728755149856,0.6519004953454461,0.33226815285901456,0.3914398930546046,0.4149533276063641,0.9093248105574627,0.6866330609333261,0.4261724586424847,0.21799275792867107,0.09390430578347014,5.464569221804969,3.852662302920618,9.317231524725587,0.6847300772911558,0.5675120338313054,0.44951832083287946,0.34031307475315575,0.24648795729608675,0.17106497001670984,3.0274235656481476,3.6648381387459645,6.692261704394112,0.9518613635479933,0.8826084919308476,0.7757025879048144,0.6406813293644291,0.4954186686936245,não,programado,Casa,Multi-gols 1-4,0.8154205047739927,0.7425063770049279,0.7342252851067601,0.5232683378883123,0.5738275413575153,0.5322432819898415
88,37,2026-11-29,Coritiba,Flamengo RJ,0.20468972428700774,0.21894424468576223,0.57636603102723,1.041422117761062,1.9044585694148697,2.9458806871759315,0.5645851624673225,0.4354148375326777,0.5494801236858721,0.6470476632870765,0.8511032761966852,1-1,0.10301006798862174,0.20859647864473937,0.4354148375326777,0.6593473630105178,0.38408565333056727,0.6080181788084074,0.7729405593874389,0.45075088436577837,0.6156732649448099,0.7128432193596598,0.3888549060568717,0.4860248604717215,0.5337341728152704,0.9486708157978897,0.7914035213552607,0.5645851624673225,0.34065263698948217,0.17573025641045076,3.8103917850916287,6.06834906495269,9.878740850044318,0.7377207538749411,0.6289323328420344,0.5141772914250055,0.40288089334201194,0.3026777315408127,0.21826834590705435,2.2711340984362125,2.5674411976724367,4.838575296108649,0.8460397411820783,0.6962533326841727,0.5223229582799567,0.3570830240454106,0.22336006551004817,não,programado,Fora,Empate ou fora (X2),0.7953102757129923,0.42363396897276995,0.7810557553142378,0.7953102757129923,0.4354148375326775,0.45051987631412793
89,37,2026-11-29,Fluminense,Cruzeiro,0.44023103486309734,0.2804040269887054,0.2793649381481973,1.2804400160562384,0.9570358557807223,2.2374758718369607,0.38731735867291744,0.6126826413270827,0.443247118714511,0.7220853035504494,0.6159705031457237,1-0,0.13819433934233397,0.3470637752326232,0.6126826413270827,0.8119337024700487,0.5074913293087447,0.7067423904517107,0.8181973120089335,0.4648699272374255,0.5763248487946483,0.6262004157023237,0.3107059827001886,0.3605815496078641,0.3791807893992093,0.8948086879816621,0.6529362247673769,0.38731735867291744,0.18806629752995146,0.07661137597272875,5.0957364494862105,4.56043343480998,9.65616988429619,0.7175600660621403,0.605224504825866,0.4888601116006539,0.3780337198706182,0.28004924734983105,0.19899415179634505,2.64588862204002,3.420828570441471,6.066717192481491,0.9281541584567479,0.8359179442064658,0.705128438939777,0.5533951463852921,0.4034472945714731,não,programado,Casa,Multi-gols 1-4,0.8181973120089335,0.7206350618518027,0.7195959730112946,0.5597689651369027,0.6126826413270825,0.5567528812854889
90,37,2026-11-29,Internacional,Bragantino,0.48664916245172996,0.26024936427642886,0.25310147327184124,1.4706602624200016,0.9797194111287608,2.4503796735487624,0.4433977322302659,0.5566022677697343,0.47961147991490105,0.7702271838020405,0.6245836061899309,1-0,0.12832003548910176,0.2990915933453028,0.5566022677697343,0.7681279777945835,0.47180157784680443,0.6833272878716535,0.8129071003794407,0.46903638444928075,0.5986161969570678,0.6621202610543566,0.34110552253263626,0.40460958662992524,0.4305444787942317,0.9151993100770702,0.7009084066546973,0.4433977322302659,0.2318720222054167,0.10229220969762964,6.649226644825315,4.1549479517478325,10.804174596573148,0.809953483510333,0.7176703514295429,0.6132126331647229,0.5045002594118597,0.3994714594890595,0.30453198456932873,2.261153228839032,3.205713371809469,5.466866600648501,0.8952482201710075,0.776567963381724,0.6229655828199113,0.460315618199983,0.3136050560452789,não,programado,Casa,Multi-gols 1-4,0.8129071003794407,0.7468985267281588,0.7397506357235712,0.51335083754827,0.5566022677697341,0.520388520085099
91,37,2026-11-29,Mirassol,Athletico-PR,0.48214574649626013,0.25330537216489085,0.2645488813388491,1.5269132847639917,1.0592672389141007,2.5861805236780926,0.4780968926716082,0.5219031073283916,0.5099625104214345,0.7827961414696728,0.6532902834870233,1-1,0.12037165198708677,0.2714944690418911,0.5219031073283916,0.7390042310769135,0.44802702186365345,0.6651281456121751,0.8054941715893266,0.46750976203502226,0.6078757880121735,0.6804783463349603,0.3574671497256729,0.4300697080484598,0.46136367346446744,0.9261239145352618,0.7285055309581087,0.4780968926716082,0.26099576892308657,0.12062974294593543,6.0058191417381455,5.068040803182642,11.073859944920788,0.8276590405976068,0.7404326625083021,0.6397869204017477,0.5330134870244025,0.42786040888203636,0.330967996167536,2.3360234819679513,2.1771450809468766,4.513168562914828,0.813005950813078,0.6466994763412666,0.4652874084429339,0.3033825996702162,0.18029772050020387,não,programado,Casa,Multi-gols 1-4,0.8054941715893266,0.735451118661151,0.7466946278351092,0.5178542535037399,0.5219031073283917,0.4900374895785655
92,37,2026-11-29,Sao Paulo,Remo,0.6029224153235906,0.22345553826846215,0.17362204640794743,1.8182386937365966,0.8543716333178945,2.6726103270544908,0.4996485866984905,0.5003514133015096,0.47995223338205967,0.8376932771680494,0.5744494991235062,1-0,0.12684768303099328,0.25492859021237346,0.5003514133015096,0.7201166327294055,0.43254195621100544,0.6523071756389012,0.7991456404084418,0.465188042517032,0.6120265072865726,0.6905158507486753,0.36660368419743633,0.44509302765953906,0.48005535313502445,0.9321905429094959,0.7450714097876266,0.4996485866984905,0.27988336727059465,0.13304490250105405,8.183478328265322,3.697243335100928,11.88072166336625,0.8725526929500971,0.8002676515789957,0.7122232587188112,0.6136236465453109,0.511119911349862,0.4114157755609885,1.8293830637365112,2.330703262966864,4.160086326703375,0.7702075257878669,0.5867231417633918,0.40079089852339567,0.24663971367552318,0.13777417977771178,não,programado,Casa,Casa ou empate (1X),0.8263779535920528,0.8263779535920528,0.776544461731538,0.3970775846764096,0.5003514133015095,0.5200477666179404
93,37,2026-11-29,Vitoria,Santos,0.39824234144276954,0.2685345447429977,0.3332231138142329,1.3000516595668563,1.1643721423639932,2.4644238019308493,0.4470294787954712,0.5529705212045288,0.49890960402024326,0.7274826150481699,0.6878815622274126,1-1,0.12724348864954987,0.29618834926200827,0.5529705212045288,0.7651530032243704,0.4694250944598682,0.6816075764797098,0.8123345619999084,0.46896465396236214,0.5996916394825608,0.6641250256151637,0.34290946754004015,0.40734285367264317,0.43380806812952916,0.9164545732553394,0.7038116507379917,0.4470294787954712,0.23484699677562965,0.10412001125543106,5.017908205125169,4.303986015660731,9.3218942207859,0.6851991182722728,0.5680433035872008,0.4500647635035324,0.3408296104004854,0.24694102266933338,0.17143663514377117,2.7549085409382843,2.9982455503356955,5.75315409127398,0.9124147056172068,0.8068543518778604,0.6639571349894464,0.5056927256185884,0.35638092470534577,não,programado,Casa,Multi-gols 1-4,0.8123345619999084,0.6667768861857672,0.7314654552570025,0.6017576585572306,0.5529705212045288,0.5010903959797568
94,38,2026-12-02,Athletico-PR,Sao Paulo,0.4628072585967518,0.27609693388639417,0.261095807516854,1.3329528064337972,0.9247317913326498,2.2576845977664473,0.3927103979554506,0.6072896020445494,0.4427431474320937,0.7363029430834248,0.603362230024678,1-0,0.1409309009976386,0.3422428625572131,0.6072896020445494,0.807893296508872,0.5042116277205585,0.704815322184881,0.818040378332609,0.4656504339516589,0.5788754900993869,0.6300008230555502,0.3138287506120505,0.3649540835682137,0.3841915780387268,0.896922025676009,0.657757137442787,0.3927103979554506,0.19210670349112802,0.07888164734340007,5.545066431602333,4.72283090597142,10.267897337573753,0.7703344110921193,0.6682276039621582,0.5571744880274369,0.446122321503749,0.3430328522925502,0.2534941967056161,2.3614116493230655,2.7130950176674378,5.074506666990503,0.8665851890596479,0.7287392455537594,0.5617276250824912,0.3961750475158401,0.2563848928837599,não,programado,Casa,Multi-gols 1-4,0.818040378332609,0.738904192483146,0.7239030661136059,0.5371927414032482,0.6072896020445494,0.5572568525679062
95,38,2026-12-02,Bahia,Atletico-MG,0.44328135984336164,0.25919933801004025,0.29751930214659816,1.4381528111635096,1.1275873384288542,2.5657401495923633,0.47293685951276077,0.5270631404872392,0.5142195079962751,0.7626349445305622,0.6761865301282362,1-1,0.1231790969023286,0.2755341956292967,0.5270631404872392,0.7434348277469462,0.45166510714976277,0.6680367944094698,0.8068253864063614,0.46790063211764965,0.6066892241145411,0.6779084247869819,0.3551602792565986,0.42637947992903935,0.4568345199257404,0.9246019666625235,0.7244658043707033,0.47293685951276077,0.25656517225305364,0.1177765802561622,5.546514610303431,4.495086511224562,10.041601121527993,0.7517745168996828,0.6457182476967269,0.532383885238289,0.42102955737033776,0.3194646734313167,0.23279063144365109,2.3441850138594917,2.9877664530807846,5.331951466940277,0.8861093006284432,0.7609714941011367,0.6025489923736924,0.43845912894704986,0.2936826462509683,não,programado,Casa,Multi-gols 1-4,0.8068253864063614,0.702480697853402,0.7408006619899599,0.5567186401566384,0.5270631404872392,0.48578049200372486
96,38,2026-12-02,Bragantino,Fluminense,0.415872385759962,0.2713699741201519,0.31275764011988605,1.3083632070008684,1.0952341979230225,2.4035974049238904,0.43123119883267225,0.5687688011673278,0.48414779900494553,0.7297382900488918,0.6655388078272924,1-1,0.1280073892552797,0.3091796641408485,0.5687688011673278,0.7779704460574719,0.47989810003856637,0.6890997449287104,0.8148089656421732,0.46879078191662327,0.5945000026300862,0.6549309162806344,0.33491086560360694,0.395341779254155,0.41955039407647843,0.9111292988712387,0.6908203358591514,0.43123119883267225,0.22202955394252816,0.09632033322906522,5.471851494983237,4.841219952709144,10.31307144769238,0.7739061901197555,0.6726054846732203,0.5620471793530941,0.4511065791789084,0.34776368269242863,0.2576937690641887,3.248641737184349,2.5289979378821874,5.777639675066537,0.9137527567832825,0.8092739431002732,0.6673131169336362,0.5094991775272131,0.36005686298002637,não,programado,Casa,Multi-gols 1-4,0.8148089656421732,0.6872423598801138,0.728630025879848,0.584127614240038,0.5687688011673278,0.5158522009950545
97,38,2026-12-02,Cruzeiro,Internacional,0.4963369658579575,0.268953599442637,0.23470943469940558,1.4092642271050733,0.8743273058576929,2.2835915329627667,0.399605918556906,0.6003940814430941,0.43897741763484804,0.7556776593420478,0.5828574752153026,1-0,0.14510357146149977,0.33612983633791443,0.6003940814430941,0.8026742725470072,0.49995179836559683,0.7022319894695098,0.8177134719778189,0.4665444362090927,0.5820259187174017,0.6347684941699474,0.31776167361222213,0.37050424906476787,0.3905780248550938,0.8995577169225026,0.6638701636620854,0.399605918556906,0.1973257274529929,0.08184424494468386,5.563760702815818,4.356043862931966,9.919804565747786,0.741319690103726,0.6332102378243569,0.5187948638192863,0.4074614985292039,0.30689408756315006,0.2218981438165063,2.687103129702561,2.9718228816217436,5.658926011324304,0.9070804802083691,0.7972963120751154,0.6508205721574861,0.4909280169329362,0.34225157236248194,não,programado,Casa,Multi-gols 1-4,0.8177134719778189,0.7652905653005946,0.7310464005573631,0.5036630341420426,0.6003940814430939,0.561022582365152
98,38,2026-12-02,Flamengo RJ,Chapecoense-SC,0.8341560291993187,0.11113775118222365,0.05470621961845781,2.9143284616400464,0.6383967528980974,3.5527252145381443,0.6890728297440962,0.31092717025590394,0.445685813158527,0.9458519701507438,0.4718615183661559,2-0,0.12160580335400051,0.13087797991065106,0.31092717025590394,0.5250060806922952,0.28295484561427664,0.49703375605066796,0.6872782585108645,0.3941281007816442,0.5843726032418408,0.7196235558650574,0.4043234128965879,0.5395743655198044,0.6197029191658109,0.9720276753583726,0.8691220200893491,0.6890728297440962,0.47499391930770474,0.28474941684750815,7.607179970335711,2.992275964326485,10.599455934662195,0.7955379285712909,0.699450723533735,0.5923013378873505,0.48244274189531877,0.3778818246922163,0.28476809520162627,1.5306164969773512,2.5745342489240635,4.1051507459014145,0.7628394810583026,0.5768280204129951,0.39059787307369687,0.23805327670848697,0.13161568223911124,não,programado,Casa,Casa ou empate (1X),0.9452937803815424,0.9452937803815424,0.8888622488177765,0.16584397080068147,0.3109271702559038,0.5543141868414729
99,38,2026-12-02,Gremio,Mirassol,0.4298917611592774,0.253264509069587,0.31684372977113545,1.471034030800565,1.225279114442037,2.696313145242602,0.5054729355534293,0.4945270644465706,0.5426629692322684,0.7703130517643435,0.7063244798918871,1-1,0.12015235296873465,0.25075736017248185,0.4945270644465706,0.7149040818768717,0.4285016268705327,0.6488786443008339,0.7974302916332336,0.4641467217043898,0.6126983690367898,0.6928068746604271,0.368928664762701,0.44903717038633856,0.4850368422652869,0.9339745624239622,0.749242639827518,0.5054729355534293,0.2850959181231283,0.13654427079072842,5.333646221152166,4.903619376236762,10.237265597388927,0.7678873808425114,0.6652370213477454,0.5538555612253614,0.44273726501254085,0.33982924523454194,0.2506586087198255,2.165969620280757,2.8978210746447686,5.063790694925526,0.8657092813105436,0.7273255984022036,0.5599776509131711,0.3944035318519966,0.2548580121584263,não,programado,Casa,Multi-gols 1-4,0.7974302916332336,0.6831562702288644,0.7467354909304129,0.5701082388407224,0.4945270644465707,0.4573370307677316
100,38,2026-12-02,Palmeiras,Coritiba,0.7662844992670276,0.15054225769261578,0.08317324304035623,2.4552212339601485,0.6747559511019842,3.1299771850621325,0.6053695423725535,0.3946304576274464,0.44776068684976394,0.9141910225107874,0.49071930601789404,2-0,0.13176650322089623,0.1813542715166298,0.3946304576274464,0.6180673891501498,0.35178009930636434,0.5752170308290677,0.7500810234080821,0.43671311763351994,0.6115771102125345,0.7210573673653378,0.39830092410171775,0.5077811812545212,0.5649014157172565,0.9571496416789178,0.8186457284833699,0.6053695423725535,0.3819326108498502,0.20706861827083564,8.45257714310038,3.136129948729959,11.588707091830338,0.8576310119169189,0.780016571192823,0.687264845121059,0.5853536949433069,0.48140659278718156,0.3822065024158099,2.13239511723193,2.6981049721528048,4.830500089384735,0.8452881385021283,0.6950905314482694,0.5209431124543822,0.3557440309464803,0.22225376573620248,não,programado,Casa,Casa ou empate (1X),0.9168267569596433,0.9168267569596433,0.8494577423073838,0.233715500732972,0.39463045762744653,0.5522393131502361
101,38,2026-12-02,Remo,Corinthians,0.35816584203526586,0.26766886775378024,0.3741652902109537,1.2278475907424808,1.2613539433474241,2.489201534089905,0.45341429103272973,0.5465857089672701,0.5052745167147659,0.7070778147470937,0.7167300205983258,1-1,0.1270000113397398,0.29102972802717,0.5465857089672701,0.7598816914098931,0.465119027597924,0.6784150100405469,0.8111492764078333,0.46885196338272317,0.6015862297500094,0.6676667447838118,0.3460302488099094,0.4121107638437117,0.4395254032999225,0.9185333186306537,0.7089702719728299,0.45341429103272973,0.2401183085901066,0.10738404222282028,4.971010447317376,5.694432050061377,10.665442497378752,0.8002783412166155,0.7054120939484488,0.599109064780676,0.48958746119617325,0.3848396567994141,0.2911052444685458,2.582262112145491,2.316985108682517,4.899247220828008,0.8515817298175921,0.7048815456230625,0.5326265443599146,0.3671449949835355,0.23172627691210557,não,programado,Fora,Multi-gols 1-4,0.8111492764078333,0.6258347097890461,0.7323311322462196,0.641834157964734,0.5465857089672703,0.49472548328523414
102,38,2026-12-02,Santos,Botafogo RJ,0.3996498212329207,0.25992041830552115,0.3404297604615582,1.366935873750252,1.2403111904235729,2.607247064173825,0.4833888371445284,0.5166111628554717,0.5280884822074272,0.7451137308178569,0.7107060431493947,1-1,0.12354765070216507,0.26745635686917857,0.5166111628554717,0.7344235785080634,0.444342454615296,0.6621548702678878,0.8041277310534259,0.4669672216388849,0.608940082424423,0.6829718336053247,0.3597852764381298,0.4338170276190314,0.46598690943415527,0.9277312917598244,0.7325436431308215,0.4833888371445284,0.26557642149193655,0.12360356070639855,5.0553663921921554,4.346340369448246,9.401706761640401,0.6931527069357368,0.5770848247338286,0.45939831181003044,0.3496844343459826,0.2547360861160015,0.1778545128967105,2.774409711225882,2.8843291995760354,5.658738910801917,0.9070695902577179,0.7972769396351673,0.6507941389071628,0.49089852254224997,0.3422235519245833,não,programado,Casa,Multi-gols 1-4,0.8041277310534259,0.6595702395384418,0.740079581694479,0.6003501787670793,0.5166111628554716,0.4719115177925728
103,38,2026-12-02,Vasco,Vitoria,0.5139906908818384,0.24563724696717706,0.24037206215098453,1.6149579577636084,1.0188466506513185,2.633804608414927,0.4900255169710611,0.5099744830289389,0.51050822722417,0.8011028694944105,0.638988967686099,1-0,0.11734897093294823,0.2623103625254131,0.5099744830289389,0.728626629749443,0.43955809298527837,0.6582102397057826,0.8021825882365681,0.46631626722402997,0.6102886157548155,0.6861279338767309,0.3626244952512898,0.438463813373205,0.4717549408703206,0.9295836099563395,0.7376896374745867,0.4900255169710611,0.27137337025055686,0.12740102171977133,5.102166860623586,3.5387112043538003,8.640878064977386,0.6116708504243127,0.4872701757538591,0.3694636222951466,0.266889832914629,0.18398223544777625,0.1212831424833658,2.207629776996859,2.662628177279487,4.870257954276346,0.8489567521464707,0.7007827849878494,0.5277175972668864,0.3623371796432202,0.2277171033879496,não,programado,Casa,Multi-gols 1-4,0.8021825882365681,0.7596279378490154,0.7543627530328229,0.4860093091181616,0.5099744830289389,0.48949177277583
